knee_angle,hip_angle,knee_to_ankle_distance,hip_to_floor_distance,hip_rel_x,hip_rel_y,knee_rel_x,knee_rel_y,ankle_rel_x,ankle_rel_y,thigh_to_floor_angle,thigh_to_floor_angle_smooth,thigh_angle_change,angle_change,descent_score,depth_score,ascent_score,repetition
124.49515994871015,124.93515743489257,0.19834702474076685,0.35285913944244385,0.04288722574710846,0.3408659100532532,-0.05707944929599762,0.19463017582893372,0.0,0.0,37.04803060176027,34.404033323036884,1.7196394879821,-1.7196394879821,89.65517241379311,60.0,77.41935483870968,2
121.57292793246711,122.54542690689384,0.19680113041263977,0.34297728538513184,0.04140178859233856,0.33034585416316986,-0.060483381152153015,0.19046007096767426,0.0,0.0,38.97859355302012,36.14089442362084,1.9305629512598514,-1.9305629512598514,89.65517241379311,60.0,77.41935483870968,2
117.90458875931631,120.09218107056475,0.19171358906612096,0.3278384804725647,0.037622541189193726,0.30975477397441864,-0.06560121476650238,0.18348824977874756,0.0,0.0,41.4147130090064,39.3132437489398,1.6030751770340075,-2.4361194559862795,89.65517241379311,60.0,77.41935483870968,2
111.96610622591123,114.84568967572363,0.18005317511688312,0.302520215511322,0.03267878293991089,0.2808767110109329,-0.07037371397018433,0.1714855432510376,0.0,0.0,44.76375841617365,43.305550304514426,1.7391678781172288,-3.349045407167253,89.65517241379311,60.0,77.41935483870968,2
104.63573161746251,108.90201851638292,0.1713447836861853,0.2783461809158325,0.03164319694042206,0.25427529215812683,-0.07427458465099335,0.1570669710636139,0.0,0.0,49.26868605288624,47.455217608965214,1.3767666043894806,-4.504927636712587,89.65517241379311,60.0,77.41935483870968,2
102.06559613397553,106.06708507724478,0.17100330092137883,0.2735406756401062,0.03356412053108215,0.2499275952577591,-0.07499615848064423,0.1552339494228363,0.0,0.0,51.50147308979815,48.896323526395946,2.2327870369119083,-2.2327870369119083,89.65517241379311,60.0,77.41935483870968,2
99.27911011882509,102.92568460102825,0.1707264849441037,0.26556259393692017,0.035268813371658325,0.2444593906402588,-0.07556420564651489,0.15364710986614227,0.0,0.0,54.05816894066691,50.68006188296201,2.5566958508687634,-2.5566958508687634,89.65517241379311,60.0,77.41935483870968,2
96.64537964506764,100.47784883493084,0.16864496099999154,0.25736701488494873,0.03673219680786133,0.23853540420532227,-0.07633069157600403,0.15237587690353394,0.0,0.0,56.10396484062729,52.73307323099464,2.045795899960382,-2.045795899960382,89.65517241379311,60.0,77.41935483870968,2
93.93239282708277,98.04093618881066,0.1635441036508525,0.24665075540542603,0.03787374496459961,0.230667382478714,-0.07673881947994232,0.149976909160614,0.0,0.0,57.97923778860505,54.910711164924344,1.8752729479777557,-1.8752729479777557,89.65517241379311,60.0,77.41935483870968,2
89.91291264270853,92.66614435330214,0.1619699281058611,0.23552685976028442,0.03822600841522217,0.22117649018764496,-0.07710842788219452,0.14723801612854004,0.0,0.0,61.460148561267715,57.40038003279174,3.480910772662668,-3.480910772662668,89.65517241379311,60.0,77.41935483870968,2
88.02479437861018,88.45995969641582,0.16210772126564363,0.23133283853530884,0.0389523059129715,0.21248392760753632,-0.07713013887405396,0.1447989046573639,0.0,0.0,63.737454190993205,59.82020134537332,2.2773056297254897,-2.2773056297254897,89.65517241379311,60.0,77.41935483870968,2
83.815126183541,85.10198972344921,0.16376260939880297,0.22251474857330322,0.039740949869155884,0.20392552018165588,-0.07741007208824158,0.1432693749666214,0.0,0.0,67.60569347780327,62.69563350466731,3.8682392868100663,-3.8682392868100663,89.65517241379311,60.0,77.41935483870968,2
80.30770241877462,76.23534293644039,0.15850943366800854,0.21661096811294556,0.04351978003978729,0.18885940313339233,-0.07800011336803436,0.14184296131134033,0.0,0.0,70.7037518890808,68.84407464906752,1.6141681926523432,-3.0980584112775347,89.65517241379311,60.0,77.41935483870968,2
77.62993862133635,72.05418765701118,0.15761520886811023,0.2113017439842224,0.04515272378921509,0.1842322051525116,-0.07737700641155243,0.14043207466602325,0.0,0.0,73.60513214716269,70.34393431640737,2.901380258081886,-2.901380258081886,89.65517241379311,60.0,77.41935483870968,2
76.8632907034197,66.40439756832902,0.16276070118593625,0.21317976713180542,0.04766358435153961,0.1801901012659073,-0.07608471810817719,0.1410011500120163,0.0,0.0,76.34934197819916,72.43695242771778,2.7442098310364713,-2.7442098310364713,89.65517241379311,60.0,77.41935483870968,2
64.26956580987786,47.52720093819021,0.15842335772033359,0.18504494428634644,0.05038274824619293,0.16687077283859253,-0.07297013700008392,0.1426205188035965,0.0,0.0,89.26806378799422,79.10833609692195,12.05725731366249,-12.91872180979506,89.65517241379311,60.0,77.41935483870968,2
